tick_ms,target_speed,actual_speed,control_output,position,state,faults
4250,1000.000000,1000.000061,19.999983,2739.999512,RUNNING,0x00000000
4260,1000.000000,1000.000061,19.999983,2749.999512,RUNNING,0x00000000
4270,1000.000000,1000.000061,19.999983,2759.999512,RUNNING,0x00000000
4280,1000.000000,1000.000061,19.999983,2769.999512,RUNNING,0x00000000
4290,1000.000000,1000.000061,19.999983,2779.999512,RUNNING,0x00000000
4300,1000.000000,1000.000061,19.999983,2789.999512,RUNNING,0x00000000
4310,1000.000000,1000.000061,19.999983,2799.999512,RUNNING,0x00000000
4320,1000.000000,1000.000061,19.999983,2809.999512,RUNNING,0x00000000
4330,1000.000000,1000.000061,19.999983,2819.999512,RUNNING,0x00000000
4340,1000.000000,1000.000061,19.999983,2829.999512,RUNNING,0x00000000
4350,1000.000000,1000.000061,19.999983,2839.999512,RUNNING,0x00000000
4360,1000.000000,1000.000061,19.999983,2849.999512,RUNNING,0x00000000
4370,1000.000000,1000.000061,19.999983,2859.999512,RUNNING,0x00000000
4380,1000.000000,1000.000061,19.999983,2869.999512,RUNNING,0x00000000
4390,1000.000000,1000.000061,19.999983,2879.999512,RUNNING,0x00000000
4400,1000.000000,1000.000061,19.999983,2889.999512,RUNNING,0x00000000
4410,1000.000000,1000.000061,19.999983,2899.999512,RUNNING,0x00000000
4420,1000.000000,1000.000061,19.999983,2909.999512,RUNNING,0x00000000
4430,1000.000000,1000.000061,19.999983,2919.999512,RUNNING,0x00000000
4440,1000.000000,1000.000061,19.999983,2929.999512,RUNNING,0x00000000
4450,1000.000000,1000.000061,19.999983,2939.999512,RUNNING,0x00000000
4460,1000.000000,1000.000061,19.999983,2949.999512,RUNNING,0x00000000
4470,1000.000000,1000.000061,19.999983,2959.999512,RUNNING,0x00000000
4480,1000.000000,1000.000061,19.999983,2969.999512,RUNNING,0x00000000
4490,1000.000000,1000.000061,19.999983,2979.999512,RUNNING,0x00000000
4500,1000.000000,1000.000061,19.999983,2989.999512,RUNNING,0x00000000
4510,1000.000000,1000.000061,19.999983,2999.999512,RUNNING,0x00000000
4520,1000.000000,1000.000061,19.999983,3009.999512,RUNNING,0x00000000
4530,1000.000000,1000.000061,19.999983,3019.999512,RUNNING,0x00000000
4540,1000.000000,1000.000061,19.999983,3029.999512,RUNNING,0x00000000
4550,1000.000000,1000.000061,19.999983,3039.999512,RUNNING,0x00000000
4560,1000.000000,1000.000061,19.999983,3049.999512,RUNNING,0x00000000
4570,1000.000000,1000.000061,19.999983,3059.999512,RUNNING,0x00000000
4580,1000.000000,1000.000061,19.999983,3069.999512,RUNNING,0x00000000
4590,1000.000000,1000.000061,19.999983,3079.999512,RUNNING,0x00000000
4600,1000.000000,1000.000061,19.999983,3089.999512,RUNNING,0x00000000
4610,1000.000000,1000.000061,19.999983,3099.999512,RUNNING,0x00000000
4620,1000.000000,1000.000061,19.999983,3109.999512,RUNNING,0x00000000
4630,1000.000000,1000.000061,19.999983,3119.999512,RUNNING,0x00000000
4640,1000.000000,1000.000061,19.999983,3129.999512,RUNNING,0x00000000
4650,1000.000000,1000.000061,19.999983,3139.999512,RUNNING,0x00000000
4660,1000.000000,1000.000061,19.999983,3149.999512,RUNNING,0x00000000
4670,1000.000000,1000.000061,19.999983,3159.999512,RUNNING,0x00000000
4680,1000.000000,1000.000061,19.999983,3169.999512,RUNNING,0x00000000
4690,1000.000000,1000.000061,19.999983,3179.999512,RUNNING,0x00000000
4700,1000.000000,1000.000061,19.999983,3189.999512,RUNNING,0x00000000
4710,1000.000000,1000.000061,19.999983,3199.999512,RUNNING,0x00000000
4720,1000.000000,1000.000061,19.999983,3209.999512,RUNNING,0x00000000
4730,1000.000000,1000.000061,19.999983,3219.999512,RUNNING,0x00000000
4740,1000.000000,1000.000061,19.999983,3229.999512,RUNNING,0x00000000
4750,1000.000000,1000.000061,19.999983,3239.999512,RUNNING,0x00000000
4760,1000.000000,1000.000061,19.999983,3249.999512,RUNNING,0x00000000
4770,1000.000000,1000.000061,19.999983,3259.999512,RUNNING,0x00000000
4780,1000.000000,1000.000061,19.999983,3269.999512,RUNNING,0x00000000
4790,1000.000000,1000.000061,19.999983,3279.999512,RUNNING,0x00000000
4800,1000.000000,1000.000061,19.999983,3289.999512,RUNNING,0x00000000
4810,1000.000000,1000.000061,19.999983,3299.999512,RUNNING,0x00000000
4820,1000.000000,1000.000061,19.999983,3309.999512,RUNNING,0x00000000
4830,1000.000000,1000.000061,19.999983,3319.999512,RUNNING,0x00000000
4840,1000.000000,1000.000061,19.999983,3329.999512,RUNNING,0x00000000
4850,1000.000000,1000.000061,19.999983,3339.999512,RUNNING,0x00000000
4860,1000.000000,1000.000061,19.999983,3349.999512,RUNNING,0x00000000
4870,1000.000000,1000.000061,19.999983,3359.999512,RUNNING,0x00000000
4880,1000.000000,1000.000061,19.999983,3369.999512,RUNNING,0x00000000
4890,1000.000000,1000.000061,19.999983,3379.999512,RUNNING,0x00000000
4900,1000.000000,1000.000061,19.999983,3389.999512,RUNNING,0x00000000
4910,1000.000000,1000.000061,19.999983,3399.999512,RUNNING,0x00000000
4920,1000.000000,1000.000061,19.999983,3409.999512,RUNNING,0x00000000
4930,1000.000000,1000.000061,19.999983,3419.999512,RUNNING,0x00000000
4940,1000.000000,1000.000061,19.999983,3429.999512,RUNNING,0x00000000
4950,1000.000000,1000.000061,19.999983,3439.999512,RUNNING,0x00000000
4960,1000.000000,1000.000061,19.999983,3449.999512,RUNNING,0x00000000
4970,1000.000000,1000.000061,19.999983,3459.999512,RUNNING,0x00000000
4980,1000.000000,1000.000061,19.999983,3469.999512,RUNNING,0x00000000
4990,1000.000000,1000.000061,19.999983,3479.999512,RUNNING,0x00000000
5000,1000.000000,1000.000061,19.999983,3489.999512,RUNNING,0x00000000
5010,1500.000000,1080.000000,100.000000,3500.799561,RUNNING,0x00000000
5020,1500.000000,1158.400024,100.000000,3512.383545,RUNNING,0x00000000
5030,1500.000000,1229.336060,94.103989,3524.677002,RUNNING,0x00000000
5040,1500.000000,1288.791504,84.042145,3537.564941,RUNNING,0x00000000
5050,1500.000000,1338.467896,75.452248,3550.949707,RUNNING,0x00000000
5060,1500.000000,1379.824341,68.125816,3564.748047,RUNNING,0x00000000
5070,1500.000000,1414.111206,61.883411,3578.889160,RUNNING,0x00000000
5080,1500.000000,1442.399658,56.570663,3593.313232,RUNNING,0x00000000
5090,1500.000000,1465.606445,52.054745,3607.969238,RUNNING,0x00000000
5100,1500.000000,1484.515747,48.221462,3622.814453,RUNNING,0x00000000
5110,1500.000000,1499.798096,44.972630,3637.812500,RUNNING,0x00000000
5120,1500.000000,1512.026001,42.223824,3652.932861,RUNNING,0x00000000
5130,1500.000000,1521.687988,39.902542,3668.149658,RUNNING,0x00000000
5140,1500.000000,1529.200684,37.946503,3683.441650,RUNNING,0x00000000
5150,1500.000000,1534.918823,36.302212,3698.790771,RUNNING,0x00000000
5160,1500.000000,1539.144165,34.923756,3714.182129,RUNNING,0x00000000
5170,1500.000000,1542.133057,33.771751,3729.603516,RUNNING,0x00000000
5180,1500.000000,1544.102783,32.812424,3745.044434,RUNNING,0x00000000
5190,1500.000000,1545.237549,32.016846,3760.496826,RUNNING,0x00000000
5200,1500.000000,1545.692993,31.360209,3775.953857,RUNNING,0x00000000
5210,1500.000000,1545.600464,30.821301,3791.409912,RUNNING,0x00000000
5220,1500.000000,1545.070435,30.381950,3806.860596,RUNNING,0x00000000
5230,1500.000000,1544.195679,30.026653,3822.302490,RUNNING,0x00000000
5240,1500.000000,1543.053955,29.742153,3837.732910,RUNNING,0x00000000
5250,1500.000000,1541.709961,29.517126,3853.149902,RUNNING,0x00000000
5260,1500.000000,1540.217651,29.341946,3868.552002,RUNNING,0x00000000
5270,1500.000000,1538.621704,29.208385,3883.938232,RUNNING,0x00000000
5280,1500.000000,1536.958740,29.109442,3899.307861,RUNNING,0x00000000
5290,1500.000000,1535.258789,29.039188,3914.660400,RUNNING,0x00000000
5300,1500.000000,1533.546143,28.992590,3929.995850,RUNNING,0x00000000
5310,1500.000000,1531.840576,28.965406,3945.314209,RUNNING,0x00000000
5320,1500.000000,1530.157715,28.954002,3960.615723,RUNNING,0x00000000
5330,1500.000000,1528.509888,28.955339,3975.900879,RUNNING,0x00000000
5340,1500.000000,1526.906494,28.966848,3991.169922,RUNNING,0x00000000
5350,1500.000000,1525.354736,28.986395,4006.423584,RUNNING,0x00000000
5360,1500.000000,1523.859863,29.012163,4021.662109,RUNNING,0x00000000
5370,1500.000000,1522.425293,29.042643,4036.886475,RUNNING,0x00000000
5380,1500.000000,1521.053345,29.076611,4052.096924,RUNNING,0x00000000
5390,1500.000000,1519.745361,29.113028,4067.294434,RUNNING,0x00000000
5400,1500.000000,1518.501465,29.151012,4082.479492,RUNNING,0x00000000
5410,1500.000000,1517.321289,29.189901,4097.652832,RUNNING,0x00000000
5420,1500.000000,1516.203979,29.229118,4112.814941,RUNNING,0x00000000
5430,1500.000000,1515.148071,29.268194,4127.966309,RUNNING,0x00000000
5440,1500.000000,1514.151855,29.306776,4143.107910,RUNNING,0x00000000
5450,1500.000000,1513.213379,29.344576,4158.240234,RUNNING,0x00000000
5460,1500.000000,1512.330444,29.381369,4173.363770,RUNNING,0x00000000
5470,1500.000000,1511.500854,29.416992,4188.479004,RUNNING,0x00000000
5480,1500.000000,1510.722168,29.451309,4203.586426,RUNNING,0x00000000
5490,1500.000000,1509.991943,29.484251,4218.686523,RUNNING,0x00000000
5500,1500.000000,1509.307861,29.515772,4233.779785,RUNNING,0x00000000
5510,1500.000000,1508.667480,29.545828,4248.866699,RUNNING,0x00000000
5520,1500.000000,1508.068604,29.574421,4263.947266,RUNNING,0x00000000
5530,1500.000000,1507.508789,29.601532,4279.022461,RUNNING,0x00000000
5540,1500.000000,1506.985840,29.627211,4294.092285,RUNNING,0x00000000
5550,1500.000000,1506.497559,29.651482,4309.157227,RUNNING,0x00000000
5560,1500.000000,1506.041992,29.674397,4324.217773,RUNNING,0x00000000
5570,1500.000000,1505.617188,29.695980,4339.273926,RUNNING,0x00000000
5580,1500.000000,1505.221069,29.716274,4354.326172,RUNNING,0x00000000
5590,1500.000000,1504.852051,29.735365,4369.374512,RUNNING,0x00000000
5600,1500.000000,1504.508301,29.753267,4384.419434,RUNNING,0x00000000
5610,1500.000000,1504.188232,29.770060,4399.461426,RUNNING,0x00000000
5620,1500.000000,1503.890259,29.785791,4414.500488,RUNNING,0x00000000
5630,1500.000000,1503.613037,29.800524,4429.536621,RUNNING,0x00000000
5640,1500.000000,1503.355103,29.814293,4444.570312,RUNNING,0x00000000
5650,1500.000000,1503.115112,29.827171,4459.601562,RUNNING,0x00000000
5660,1500.000000,1502.891968,29.839218,4474.630371,RUNNING,0x00000000
5670,1500.000000,1502.684570,29.850466,4489.657227,RUNNING,0x00000000
5680,1500.000000,1502.491821,29.860950,4504.682129,RUNNING,0x00000000
5690,1500.000000,1502.312744,29.870728,4519.705078,RUNNING,0x00000000
5700,1500.000000,1502.146362,29.879835,4534.726562,RUNNING,0x00000000
5710,1500.000000,1501.991699,29.888321,4549.746582,RUNNING,0x00000000
5720,1500.000000,1501.848145,29.896244,4564.765137,RUNNING,0x00000000
5730,1500.000000,1501.714722,29.903601,4579.782227,RUNNING,0x00000000
5740,1500.000000,1501.590942,29.910471,4594.798340,RUNNING,0x00000000
5750,1500.000000,1501.475952,29.916842,4609.812988,RUNNING,0x00000000
5760,1500.000000,1501.369263,29.922781,4624.826660,RUNNING,0x00000000
5770,1500.000000,1501.270142,29.928291,4639.839355,RUNNING,0x00000000
5780,1500.000000,1501.178223,29.933432,4654.851074,RUNNING,0x00000000
5790,1500.000000,1501.092896,29.938196,4669.861816,RUNNING,0x00000000
5800,1500.000000,1501.013672,29.942625,4684.872070,RUNNING,0x00000000
5810,1500.000000,1500.940186,29.946749,4699.881348,RUNNING,0x00000000
5820,1500.000000,1500.871948,29.950575,4714.890137,RUNNING,0x00000000
5830,1500.000000,1500.808594,29.954138,4729.898438,RUNNING,0x00000000
5840,1500.000000,1500.749878,29.957457,4744.905762,RUNNING,0x00000000
5850,1500.000000,1500.695435,29.960526,4759.912598,RUNNING,0x00000000
5860,1500.000000,1500.644897,29.963371,4774.918945,RUNNING,0x00000000
5870,1500.000000,1500.598022,29.966019,4789.924805,RUNNING,0x00000000
5880,1500.000000,1500.554565,29.968477,4804.930176,RUNNING,0x00000000
5890,1500.000000,1500.514282,29.970753,4819.935547,RUNNING,0x00000000
5900,1500.000000,1500.476807,29.972860,4834.940430,RUNNING,0x00000000
5910,1500.000000,1500.442139,29.974838,4849.944824,RUNNING,0x00000000
5920,1500.000000,1500.409912,29.976658,4864.948730,RUNNING,0x00000000
5930,1500.000000,1500.380127,29.978359,4879.952637,RUNNING,0x00000000
5940,1500.000000,1500.352417,29.979919,4894.956055,RUNNING,0x00000000
5950,1500.000000,1500.326782,29.981382,4909.959473,RUNNING,0x00000000
5960,1500.000000,1500.302979,29.982729,4924.962402,RUNNING,0x00000000
5970,1500.000000,1500.280884,29.983984,4939.965332,RUNNING,0x00000000
5980,1500.000000,1500.260376,29.985151,4954.967773,RUNNING,0x00000000
5990,1500.000000,1500.241455,29.986240,4969.970215,RUNNING,0x00000000
6000,1500.000000,1500.223877,29.987230,4984.972656,RUNNING,0x00000000
6010,1500.000000,1500.207520,29.988155,4999.974609,RUNNING,0x00000000
6020,1500.000000,1500.192383,29.989025,5014.976562,RUNNING,0x00000000
6030,1500.000000,1500.178345,29.989824,5029.978516,RUNNING,0x00000000
6040,1500.000000,1500.165405,29.990568,5044.979980,RUNNING,0x00000000
6050,1500.000000,1500.153320,29.991243,5059.981445,RUNNING,0x00000000
6060,1500.000000,1500.142090,29.991886,5074.982910,RUNNING,0x00000000
6070,1500.000000,1500.131714,29.992487,5089.984375,RUNNING,0x00000000
6080,1500.000000,1500.122070,29.993036,5104.985352,RUNNING,0x00000000
6090,1500.000000,1500.113159,29.993551,5119.986328,RUNNING,0x00000000
6100,1500.000000,1500.104980,29.994024,5134.987305,RUNNING,0x00000000
6110,1500.000000,1500.097290,29.994448,5149.988281,RUNNING,0x00000000
6120,1500.000000,1500.090210,29.994860,5164.989258,RUNNING,0x00000000
6130,1500.000000,1500.083618,29.995232,5179.990234,RUNNING,0x00000000
6140,1500.000000,1500.077515,29.995583,5194.991211,RUNNING,0x00000000
6150,1500.000000,1500.071899,29.995907,5209.991699,RUNNING,0x00000000
6160,1500.000000,1500.066650,29.996199,5224.992188,RUNNING,0x00000000
6170,1500.000000,1500.061768,29.996477,5239.992676,RUNNING,0x00000000
6180,1500.000000,1500.057251,29.996738,5254.993164,RUNNING,0x00000000
6190,1500.000000,1500.053101,29.996979,5269.993652,RUNNING,0x00000000
6200,1500.000000,1500.049194,29.997196,5284.994141,RUNNING,0x00000000
6210,1500.000000,1500.045654,29.997406,5299.994629,RUNNING,0x00000000
6220,1500.000000,1500.042358,29.997589,5314.995117,RUNNING,0x00000000
6230,1500.000000,1500.039307,29.997759,5329.995605,RUNNING,0x00000000
6240,1500.000000,1500.036377,29.997915,5344.996094,RUNNING,0x00000000
6250,1500.000000,1500.033691,29.998077,5359.996582,RUNNING,0x00000000
6260,1500.000000,1500.031250,29.998222,5374.997070,RUNNING,0x00000000
6270,1500.000000,1500.028931,29.998350,5389.997559,RUNNING,0x00000000
6280,1500.000000,1500.026855,29.998478,5404.998047,RUNNING,0x00000000
6290,1500.000000,1500.024902,29.998583,5419.998535,RUNNING,0x00000000
6300,1500.000000,1500.023071,29.998684,5434.998535,RUNNING,0x00000000
6310,1500.000000,1500.021362,29.998783,5449.998535,RUNNING,0x00000000
6320,1500.000000,1500.019775,29.998877,5464.998535,RUNNING,0x00000000
6330,1500.000000,1500.018311,29.998964,5479.998535,RUNNING,0x00000000
6340,1500.000000,1500.016968,29.999044,5494.998535,RUNNING,0x00000000
6350,1500.000000,1500.015747,29.999117,5509.998535,RUNNING,0x00000000
6360,1500.000000,1500.014648,29.999178,5524.998535,RUNNING,0x00000000
6370,1500.000000,1500.013550,29.999229,5539.998535,RUNNING,0x00000000
6380,1500.000000,1500.012573,29.999290,5554.998535,RUNNING,0x00000000
6390,1500.000000,1500.011719,29.999340,5569.998535,RUNNING,0x00000000
6400,1500.000000,1500.010864,29.999378,5584.998535,RUNNING,0x00000000
6410,1500.000000,1500.010132,29.999424,5599.998535,RUNNING,0x00000000
6420,1500.000000,1500.009399,29.999454,5614.998535,RUNNING,0x00000000
6430,1500.000000,1500.008667,29.999493,5629.998535,RUNNING,0x00000000
6440,1500.000000,1500.008057,29.999538,5644.998535,RUNNING,0x00000000
6450,1500.000000,1500.007446,29.999569,5659.998535,RUNNING,0x00000000
6460,1500.000000,1500.006958,29.999603,5674.998535,RUNNING,0x00000000
6470,1500.000000,1500.006470,29.999622,5689.998535,RUNNING,0x00000000
6480,1500.000000,1500.005981,29.999645,5704.998535,RUNNING,0x00000000
6490,1500.000000,1500.005493,29.999676,5719.998535,RUNNING,0x00000000
6500,1500.000000,1500.005127,29.999708,5734.998535,RUNNING,0x00000000
6510,1500.000000,1500.004761,29.999722,5749.998535,RUNNING,0x00000000
6520,1500.000000,1500.004395,29.999741,5764.998535,RUNNING,0x00000000
6530,1500.000000,1500.004028,29.999762,5779.998535,RUNNING,0x00000000
6540,1500.000000,1500.003784,29.999788,5794.998535,RUNNING,0x00000000
6550,1500.000000,1500.003540,29.999794,5809.998535,RUNNING,0x00000000
6560,1500.000000,1500.003296,29.999802,5824.998535,RUNNING,0x00000000
6570,1500.000000,1500.003052,29.999813,5839.998535,RUNNING,0x00000000
6580,1500.000000,1500.002808,29.999826,5854.998535,RUNNING,0x00000000
6590,1500.000000,1500.002563,29.999842,5869.998535,RUNNING,0x00000000
6600,1500.000000,1500.002319,29.999861,5884.998535,RUNNING,0x00000000
6610,1500.000000,1500.002197,29.999882,5899.998535,RUNNING,0x00000000
6620,1500.000000,1500.002075,29.999882,5914.998535,RUNNING,0x00000000
6630,1500.000000,1500.001953,29.999882,5929.998535,RUNNING,0x00000000
6640,1500.000000,1500.001831,29.999886,5944.998535,RUNNING,0x00000000
6650,1500.000000,1500.001709,29.999887,5959.998535,RUNNING,0x00000000
6660,1500.000000,1500.001587,29.999893,5974.998535,RUNNING,0x00000000
6670,1500.000000,1500.001465,29.999899,5989.998535,RUNNING,0x00000000
6680,1500.000000,1500.001343,29.999907,6004.998535,RUNNING,0x00000000
6690,1500.000000,1500.001221,29.999914,6019.998535,RUNNING,0x00000000
6700,1500.000000,1500.001099,29.999926,6034.998535,RUNNING,0x00000000
6710,1500.000000,1500.000977,29.999935,6049.998535,RUNNING,0x00000000
6720,1500.000000,1500.000854,29.999949,6064.998535,RUNNING,0x00000000
6730,1500.000000,1500.000854,29.999962,6079.998535,RUNNING,0x00000000
6740,1500.000000,1500.000732,29.999954,6094.998535,RUNNING,0x00000000
6750,1500.000000,1500.000732,29.999969,6109.998535,RUNNING,0x00000000
6760,1500.000000,1500.000732,29.999962,6124.998535,RUNNING,0x00000000
6770,1500.000000,1500.000732,29.999954,6139.998535,RUNNING,0x00000000
6780,1500.000000,1500.000610,29.999947,6154.998535,RUNNING,0x00000000
6790,1500.000000,1500.000610,29.999962,6169.998535,RUNNING,0x00000000
6800,1500.000000,1500.000610,29.999956,6184.998535,RUNNING,0x00000000
6810,1500.000000,1500.000488,29.999950,6199.998535,RUNNING,0x00000000
6820,1500.000000,1500.000488,29.999968,6214.998535,RUNNING,0x00000000
6830,1500.000000,1500.000488,29.999962,6229.998535,RUNNING,0x00000000
6840,1500.000000,1500.000488,29.999956,6244.998535,RUNNING,0x00000000
6850,1500.000000,1500.000488,29.999950,6259.998535,RUNNING,0x00000000
6860,1500.000000,1500.000366,29.999945,6274.998535,RUNNING,0x00000000
6870,1500.000000,1500.000366,29.999962,6289.998535,RUNNING,0x00000000
6880,1500.000000,1500.000366,29.999958,6304.998535,RUNNING,0x00000000
6890,1500.000000,1500.000366,29.999954,6319.998535,RUNNING,0x00000000
6900,1500.000000,1500.000366,29.999950,6334.998535,RUNNING,0x00000000
6910,1500.000000,1500.000366,29.999947,6349.998535,RUNNING,0x00000000
6920,1500.000000,1500.000244,29.999943,6364.998535,RUNNING,0x00000000
6930,1500.000000,1500.000244,29.999964,6379.998535,RUNNING,0x00000000
6940,1500.000000,1500.000244,29.999962,6394.998535,RUNNING,0x00000000
6950,1500.000000,1500.000244,29.999960,6409.998535,RUNNING,0x00000000
6960,1500.000000,1500.000244,29.999958,6424.998535,RUNNING,0x00000000
6970,1500.000000,1500.000244,29.999956,6439.998535,RUNNING,0x00000000
6980,1500.000000,1500.000244,29.999954,6454.998535,RUNNING,0x00000000
6990,1500.000000,1500.000244,29.999952,6469.998535,RUNNING,0x00000000
7000,1500.000000,1500.000244,29.999950,6484.998535,RUNNING,0x00000000
7010,1500.000000,1500.000244,29.999949,6499.998535,RUNNING,0x00000000
7020,1500.000000,1500.000244,29.999947,6514.998535,RUNNING,0x00000000
7030,1500.000000,1500.000244,29.999945,6529.998535,RUNNING,0x00000000
7040,1500.000000,1500.000122,29.999943,6544.998535,RUNNING,0x00000000
7050,1500.000000,1500.000122,29.999962,6559.998535,RUNNING,0x00000000
7060,1500.000000,1500.000122,29.999960,6574.998535,RUNNING,0x00000000
7070,1500.000000,1500.000122,29.999958,6589.998535,RUNNING,0x00000000
7080,1500.000000,1500.000122,29.999956,6604.998535,RUNNING,0x00000000
7090,1500.000000,1500.000122,29.999954,6619.998535,RUNNING,0x00000000
7100,1500.000000,1500.000122,29.999952,6634.998535,RUNNING,0x00000000
7110,1500.000000,1500.000122,29.999950,6649.998535,RUNNING,0x00000000
7120,1500.000000,1500.000122,29.999949,6664.998535,RUNNING,0x00000000
7130,1500.000000,1500.000122,29.999947,6679.998535,RUNNING,0x00000000
7140,1500.000000,1500.000122,29.999945,6694.998535,RUNNING,0x00000000
7150,1500.000000,1500.000122,29.999943,6709.998535,RUNNING,0x00000000
7160,1500.000000,1500.000000,29.999941,6724.998535,RUNNING,0x00000000
7170,1500.000000,1500.000000,29.999964,6739.998535,RUNNING,0x00000000
7180,1500.000000,1500.000000,29.999964,6754.998535,RUNNING,0x00000000
7190,1500.000000,1500.000000,29.999964,6769.998535,RUNNING,0x00000000
7200,1500.000000,1500.000000,29.999964,6784.998535,RUNNING,0x00000000
7210,1500.000000,1500.000000,29.999964,6799.998535,RUNNING,0x00000000
7220,1500.000000,1500.000000,29.999964,6814.998535,RUNNING,0x00000000
7230,1500.000000,1500.000000,29.999964,6829.998535,RUNNING,0x00000000
7240,1500.000000,1500.000000,29.999964,6844.998535,RUNNING,0x00000000
7250,1500.000000,1500.000000,29.999964,6859.998535,RUNNING,0x00000000
7260,1500.000000,1500.000000,29.999964,6874.998535,RUNNING,0x00000000
7270,1500.000000,1500.000000,29.999964,6889.998535,RUNNING,0x00000000
7280,1500.000000,1500.000000,29.999964,6904.998535,RUNNING,0x00000000
7290,1500.000000,1500.000000,29.999964,6919.998535,RUNNING,0x00000000
7300,1500.000000,1500.000000,29.999964,6934.998535,RUNNING,0x00000000
7310,1500.000000,1500.000000,29.999964,6949.998535,RUNNING,0x00000000
7320,1500.000000,1500.000000,29.999964,6964.998535,RUNNING,0x00000000
7330,1500.000000,1500.000000,29.999964,6979.998535,RUNNING,0x00000000
7340,1500.000000,1500.000000,29.999964,6994.998535,RUNNING,0x00000000
7350,1500.000000,1500.000000,29.999964,7009.998535,RUNNING,0x00000000
7360,1500.000000,1500.000000,29.999964,7024.998535,RUNNING,0x00000000
7370,1500.000000,1500.000000,29.999964,7039.998535,RUNNING,0x00000000
7380,1500.000000,1500.000000,29.999964,7054.998535,RUNNING,0x00000000
7390,1500.000000,1500.000000,29.999964,7069.998535,RUNNING,0x00000000
7400,1500.000000,1500.000000,29.999964,7084.998535,RUNNING,0x00000000
7410,1500.000000,1500.000000,29.999964,7099.998535,RUNNING,0x00000000
7420,1500.000000,1500.000000,29.999964,7114.998535,RUNNING,0x00000000
7430,1500.000000,1500.000000,29.999964,7129.998535,RUNNING,0x00000000
7440,1500.000000,1500.000000,29.999964,7144.998535,RUNNING,0x00000000
7450,1500.000000,1500.000000,29.999964,7159.998535,RUNNING,0x00000000
7460,1500.000000,1500.000000,29.999964,7174.998535,RUNNING,0x00000000
7470,1500.000000,1500.000000,29.999964,7189.998535,RUNNING,0x00000000
7480,1500.000000,1500.000000,29.999964,7204.998535,RUNNING,0x00000000
7490,1500.000000,1500.000000,29.999964,7219.998535,RUNNING,0x00000000
7500,1500.000000,1500.000000,29.999964,7234.998535,RUNNING,0x00000000
7510,1500.000000,1500.000000,29.999964,7249.998535,RUNNING,0x00000000
7520,1500.000000,1500.000000,29.999964,7264.998535,RUNNING,0x00000000
7530,1500.000000,1500.000000,29.999964,7279.998535,RUNNING,0x00000000
7540,1500.000000,1500.000000,29.999964,7294.998535,RUNNING,0x00000000
7550,1500.000000,1500.000000,29.999964,7309.998535,RUNNING,0x00000000
7560,1500.000000,1500.000000,29.999964,7324.998535,RUNNING,0x00000000
7570,1500.000000,1500.000000,29.999964,7339.998535,RUNNING,0x00000000
7580,1500.000000,1500.000000,29.999964,7354.998535,RUNNING,0x00000000
7590,1500.000000,1500.000000,29.999964,7369.998535,RUNNING,0x00000000
7600,1500.000000,1500.000000,29.999964,7384.998535,RUNNING,0x00000000
7610,1500.000000,1500.000000,29.999964,7399.998535,RUNNING,0x00000000
7620,1500.000000,1500.000000,29.999964,7414.998535,RUNNING,0x00000000
7630,1500.000000,1500.000000,29.999964,7429.998535,RUNNING,0x00000000
7640,1500.000000,1500.000000,29.999964,7444.998535,RUNNING,0x00000000
7650,1500.000000,1500.000000,29.999964,7459.998535,RUNNING,0x00000000
7660,1500.000000,1500.000000,29.999964,7474.998535,RUNNING,0x00000000
7670,1500.000000,1500.000000,29.999964,7489.998535,RUNNING,0x00000000
7680,1500.000000,1500.000000,29.999964,7504.998535,RUNNING,0x00000000
7690,1500.000000,1500.000000,29.999964,7519.998535,RUNNING,0x00000000
7700,1500.000000,1500.000000,29.999964,7534.998535,RUNNING,0x00000000
7710,1500.000000,1500.000000,29.999964,7549.998535,RUNNING,0x00000000
7720,1500.000000,1500.000000,29.999964,7564.998535,RUNNING,0x00000000
7730,1500.000000,1500.000000,29.999964,7579.998535,RUNNING,0x00000000
7740,1500.000000,1500.000000,29.999964,7594.998535,RUNNING,0x00000000
7750,1500.000000,1500.000000,29.999964,7609.998535,RUNNING,0x00000000
7760,1500.000000,1500.000000,29.999964,7624.998535,RUNNING,0x00000000
7770,1500.000000,1500.000000,29.999964,7639.998535,RUNNING,0x00000000
7780,1500.000000,1500.000000,29.999964,7654.998535,RUNNING,0x00000000
7790,1500.000000,1500.000000,29.999964,7669.998535,RUNNING,0x00000000
7800,1500.000000,1500.000000,29.999964,7684.998535,RUNNING,0x00000000
7810,1500.000000,1500.000000,29.999964,7699.998535,RUNNING,0x00000000
7820,1500.000000,1500.000000,29.999964,7714.998535,RUNNING,0x00000000
7830,1500.000000,1500.000000,29.999964,7729.998535,RUNNING,0x00000000
7840,1500.000000,1500.000000,29.999964,7744.998535,RUNNING,0x00000000
7850,1500.000000,1500.000000,29.999964,7759.998535,RUNNING,0x00000000
7860,1500.000000,1500.000000,29.999964,7774.998535,RUNNING,0x00000000
7870,1500.000000,1500.000000,29.999964,7789.998535,RUNNING,0x00000000
7880,1500.000000,1500.000000,29.999964,7804.998535,RUNNING,0x00000000
7890,1500.000000,1500.000000,29.999964,7819.998535,RUNNING,0x00000000
7900,1500.000000,1500.000000,29.999964,7834.998535,RUNNING,0x00000000
7910,1500.000000,1500.000000,29.999964,7849.998535,RUNNING,0x00000000
